"level_1","level_2","level_3","level_4","level","lowest_cause","cause_name","rei_level_1","rei_level_2","rei_level","rei_name","Incidence","Pct_of_Ecode_Resulting_in_Ncode","Pct_of_Ncode_from_lowest_Ecodes"
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Asphyxiation",2,"Asphyxiation",0,0,0
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Crush injury",2,"Crush injury",27170.8574650033,0.277287322936913,3.20996244462712
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Nerve injury",2,"Nerve injury",291384.637394034,2.97367376616669,5.80647111229939
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Injury to eyes",2,"Injury to eyes",220458.396562767,2.24984870943404,0.367839618585046
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Poisoning requiring urgent care",2,"Poisoning requiring urgent care",1248055.04077474,12.7368023471506,3.78200401623211
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Severe chest Injury",2,"Severe chest Injury",246905.974626666,2.5197547338924,3.10441345232622
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Internal hemorrhage in abdomen and pelvis",2,"Internal hemorrhage in abdomen and pelvis",361988.034911334,3.69420410323975,2.7909136298441
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Effect of different environmental factors",2,"Effect of different environmental factors",216681.984767586,2.21130921474412,3.3630208787436
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Complications following therapeutic procedures",2,"Complications following therapeutic procedures",438801.856306319,4.4781138096818,1.34295510348449
"Injuries","Self-harm and interpersonal violence","Conflict and terrorism",NA,3,1,"Conflict and terrorism","Other Injuries","Multiple fractures, dislocations, crashes, wounds, pains, and strains",2,"Multiple fractures, dislocations, crashes, wounds, pains, and strains",236633.206494929,2.41491783729942,2.82574612733487
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Amputations",NA,1,"Amputations",22215.1684788792,5.48582860755688,0.167878985941936
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Amputations","Amputation of lower limbs, bilateral",2,"Amputation of lower limbs, bilateral",416.778576431625,0.10291958126625,0.191790526614448
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Amputations","Amputation of upper limbs, bilateral",2,"Amputation of upper limbs, bilateral",424.848139405729,0.104912284560664,0.140420337783079
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Amputations","Amputation of fingers (excluding thumb)",2,"Amputation of fingers (excluding thumb)",9877.0475249447,2.43904474197687,0.167495554485884
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Amputations","Amputation of lower limb, unilateral",2,"Amputation of lower limb, unilateral",826.534945722416,0.204105093990189,0.0733711763954585
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Amputations","Amputation of upper limb, unilateral",2,"Amputation of upper limb, unilateral",414.133924947766,0.102266509254622,0.128909403959873
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Amputations","Amputation of thumb",2,"Amputation of thumb",5242.7069953428,1.2946375825794,0.184414611760433
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Amputations","Amputation of toe/toes",2,"Amputation of toe/toes",5013.11837208413,1.23794281392889,0.198506433874871
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Burns",NA,1,"Burns",9245.19685240486,2.28301511301328,0.0565807289430961
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Burns","Lower airway burns",2,"Lower airway burns",415.856386878864,0.102691855159426,0.163549682841641
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Burns","Burns, <20% total burned surface area without lower airway burns",2,"Burns, <20% total burned surface area without lower airway burns",8238.25674355374,2.03436064701255,0.0564878580205473
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Burns","Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",2,"Burns, >=20% total burned surface area or >= 10% burned surface area if head/neck or hands/wrist involved w/o lower airway burns",591.083721972255,0.145962610841302,0.0393676647594621
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures",NA,1,"Fractures",91615.3437569689,22.6235544488878,0.0514011242464296
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of clavicle, scapula, or humerus",2,"Fracture of clavicle, scapula, or humerus",10718.3108880393,2.64678688123372,0.0553923109044828
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of face bones",2,"Fracture of face bones",12137.08548768,2.99714003267544,0.113682122438483
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of foot bones except ankle",2,"Fracture of foot bones except ankle",5972.21840193881,1.474783618728,0.0558989551841335
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of hand (wrist and other distal part of hand)",2,"Fracture of hand (wrist and other distal part of hand)",7800.45673286471,1.92625001866823,0.0411176951953959
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of hip",2,"Fracture of hip",5430.7078883743,1.34106264922784,0.038126879649796
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of patella, tibia or fibula, or ankle",2,"Fracture of patella, tibia or fibula, or ankle",8703.41877243713,2.14922807048601,0.0266305928924513
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of pelvis",2,"Fracture of pelvis",5616.04122518237,1.38682898775291,0.0929565867160689
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of radius and/or ulna",2,"Fracture of radius and/or ulna",9061.20118353445,2.23757909910614,0.0295487616986695
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of skull",2,"Fracture of skull",6633.09218077141,1.63798023303011,0.0873400538753478
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of sternum and/or fracture of one or more ribs",2,"Fracture of sternum and/or fracture of one or more ribs",5592.52430470303,1.38102170363306,0.136086005532492
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of vertebral column",2,"Fracture of vertebral column",6551.1364558403,1.61774203133438,0.076359813028496
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Fractures","Fracture of femur, other than femoral neck",2,"Fracture of femur, other than femoral neck",7399.15023560318,1.82715112301193,0.0505445230897984
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Head Injuries",NA,1,"Head Injuries",9641.72988323932,2.38093524566774,0.0354988161532683
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Head Injuries","Minor TBI",2,"Minor TBI",7283.87111803753,1.79868402038352,0.0574958093562025
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Head Injuries","Moderate/Severe TBI",2,"Moderate/Severe TBI",2357.85876520178,0.582251225284217,0.0162698660715851
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Spinal Injuries",NA,1,"Spinal Injuries",852.081735136316,0.210413635306508,0.0937383119753748
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Spinal Injuries","Spinal cord lesion at neck level",2,"Spinal cord lesion at neck level",440.557414921251,0.108791543595272,0.0894935502539676
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Spinal Injuries","Spinal cord lesion below neck level",2,"Spinal cord lesion below neck level",411.524320215065,0.101622091711235,0.0987526954875777
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Minor Injuries",NA,1,"Minor Injuries",137044.528344874,33.841867767882,0.0486361284548546
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Minor Injuries","Muscle and tendon injuries, including sprains and strains lesser dislocations",2,"Muscle and tendon injuries, including sprains and strains lesser dislocations",24142.1305201225,5.96167390675321,0.027574327053118
"Injuries","Self-harm and interpersonal violence","Executions and police conflict",NA,3,1,"Executions and police conflict","Minor Injuries","Foreign body in ear",2,"Foreign body in ear",4377.77303535872,1.08105021024687,0.118667290325325
